Date,Time,Channel,BPM,Tower,Antenna,Power,L_ID,T_Lat,T_Long,T_N,T_E,EstAzimuth
4/21/2019,18:17:47,87,36.6,T1_02,3,76,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:17:56,87,36.6,T1_02,1,59,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:17:58,87,36.6,T1_02,1,60,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:18:00,87,36.5,T1_02,1,58,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:18:03,87,36.6,T1_02,2,93,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:18:05,87,36.5,T1_02,2,95,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:18:08,87,36.6,T1_02,3,75,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:18:09,87,36.5,T1_02,3,74,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:18:11,87,36.5,T1_02,3,76,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:18:21,87,36.4,T1_02,1,56,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:18:23,87,36.7,T1_02,1,57,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:18:26,87,36.5,T1_02,2,96,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:18:28,87,36.5,T1_02,2,95,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:18:29,87,36.5,T1_02,2,95,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:18:32,87,36.5,T1_02,3,70,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:18:34,87,36.5,T1_02,3,74,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:18:36,87,36.5,T1_02,3,72,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:18:51,87,36.5,T1_02,2,90,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:18:52,87,36.5,T1_02,2,91,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:18:54,87,36.5,T1_02,2,90,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:18:57,87,36.5,T1_02,3,71,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:18:59,87,36.5,T1_02,3,67,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:19:15,87,36.5,T1_02,2,87,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:19:17,87,36.5,T1_02,2,85,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:19:20,87,36.6,T1_02,3,69,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:19:22,87,36.5,T1_02,3,70,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:19:23,87,36.6,T1_02,3,67,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:19:38,87,36.6,T1_02,2,81,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:19:40,87,36.5,T1_02,2,80,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:19:41,87,36.6,T1_02,2,81,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:19:45,87,36.6,T1_02,3,66,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:19:46,87,36.5,T1_02,3,63,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:19:48,87,36.6,T1_02,3,62,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:20:00,87,36.6,T1_02,1,56,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:20:03,87,36.6,T1_02,2,80,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:20:04,87,36.6,T1_02,2,79,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:20:06,87,36.5,T1_02,2,79,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:20:09,87,36.5,T1_02,3,59,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:20:11,87,36.6,T1_02,3,63,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:20:26,87,36.5,T1_02,2,72,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:20:27,87,36.5,T1_02,2,74,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:20:29,87,36.5,T1_02,2,73,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:20:32,87,36.5,T1_02,3,58,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:20:34,87,36.5,T1_02,3,58,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:20:50,87,36.5,T1_02,2,69,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:20:52,87,36.5,T1_02,2,68,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:20:54,87,36.5,T1_02,2,69,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:21:09,87,36.4,T1_02,1,54,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:21:10,87,36.6,T1_02,1,57,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:21:12,87,36.5,T1_02,1,56,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:21:15,87,36.5,T1_02,2,66,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:21:17,87,36.5,T1_02,2,63,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:21:33,87,36.5,T1_02,1,56,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:21:35,87,36.5,T1_02,1,58,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:21:38,87,36.5,T1_02,2,61,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:21:40,87,36.4,T1_02,2,57,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:21:41,87,36.5,T1_02,2,61,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:21:58,87,36.5,T1_02,1,55,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:22:03,87,36.5,T1_02,2,60,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:22:04,87,36.5,T1_02,2,60,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:22:26,87,36.7,T1_02,2,55,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:22:28,87,36.5,T1_02,2,56,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:22:29,87,36.4,T1_02,2,56,M3_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:30:20,87,36.6,T1_02,1,62,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:30:22,87,36.6,T1_02,1,66,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:30:23,87,36.6,T1_02,1,65,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:30:44,87,36.6,T1_02,1,69,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:30:46,87,36.6,T1_02,1,68,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:30:48,87,36.6,T1_02,1,62,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:31:09,87,36.7,T1_02,1,69,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:31:11,87,36.7,T1_02,1,61,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:31:32,87,36.7,T1_02,1,70,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:31:34,87,36.7,T1_02,1,74,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:31:35,87,36.7,T1_02,1,71,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:31:42,87,36.7,T1_02,2,57,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:31:57,87,36.7,T1_02,1,75,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:31:58,87,36.7,T1_02,1,73,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:32:00,87,36.7,T1_02,1,75,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:32:03,87,36.7,T1_02,2,62,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:32:05,87,36.7,T1_02,2,66,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:32:21,87,36.7,T1_02,1,72,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:32:23,87,36.7,T1_02,1,72,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:32:26,87,36.7,T1_02,2,62,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:32:28,87,36.7,T1_02,2,66,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:32:29,87,36.7,T1_02,2,64,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:32:44,87,36.7,T1_02,1,69,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:32:46,87,36.7,T1_02,1,64,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:32:47,87,36.7,T1_02,1,67,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:32:50,87,36.7,T1_02,2,69,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:32:52,87,36.7,T1_02,2,66,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:32:54,87,36.7,T1_02,2,62,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:33:08,87,36.7,T1_02,1,61,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:33:10,87,36.7,T1_02,1,63,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:33:12,87,36.7,T1_02,1,66,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:33:15,87,36.7,T1_02,2,71,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:33:17,87,36.7,T1_02,2,72,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:33:33,87,36.6,T1_02,1,62,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:33:35,87,36.6,T1_02,1,60,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:33:38,87,36.6,T1_02,2,73,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:33:40,87,36.6,T1_02,2,73,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:33:41,87,36.6,T1_02,2,70,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:33:56,87,36.5,T1_02,1,59,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:34:03,87,36.6,T1_02,2,77,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:34:04,87,36.5,T1_02,2,76,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:34:06,87,36.5,T1_02,2,73,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:34:27,87,36.5,T1_02,2,82,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:34:29,87,36.5,T1_02,2,81,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:34:50,87,36.6,T1_02,2,80,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:34:52,87,36.5,T1_02,2,81,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:34:53,87,36.6,T1_02,2,83,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:35:15,87,36.5,T1_02,2,85,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:35:16,87,36.5,T1_02,2,84,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:35:20,87,36.5,T1_02,3,57,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:35:38,87,36.5,T1_02,2,79,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:35:39,87,36.5,T1_02,2,78,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:35:41,87,36.5,T1_02,2,80,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:36:02,87,36.5,T1_02,2,75,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:36:04,87,36.5,T1_02,2,76,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:36:06,87,36.5,T1_02,2,75,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:36:27,87,36.5,T1_02,2,70,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:36:29,87,36.5,T1_02,2,73,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:36:50,87,36.5,T1_02,2,69,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:36:52,87,36.5,T1_02,2,74,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:36:53,87,36.5,T1_02,2,69,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:37:15,87,36.5,T1_02,2,65,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:37:17,87,36.5,T1_02,2,69,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:37:38,87,36.4,T1_02,2,67,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:37:40,87,36.4,T1_02,2,65,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:37:41,87,36.4,T1_02,2,66,M4_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:50:02,87,36.8,T1_02,2,84,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:50:04,87,36.8,T1_02,2,83,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:50:06,87,36.8,T1_02,2,76,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:50:09,87,36.8,T1_02,3,71,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:50:11,87,36.8,T1_02,3,73,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:50:20,87,36.8,T1_02,1,58,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:50:27,87,36.7,T1_02,2,89,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:50:29,87,36.7,T1_02,2,89,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:50:32,87,36.7,T1_02,3,71,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:50:33,87,36.7,T1_02,3,72,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:50:35,87,36.7,T1_02,3,72,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:50:45,87,36.7,T1_02,1,60,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:50:47,87,36.6,T1_02,1,56,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:50:50,87,36.7,T1_02,2,93,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:50:51,87,36.7,T1_02,2,90,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:50:53,87,36.7,T1_02,2,93,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:50:56,87,36.7,T1_02,3,75,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:50:58,87,36.7,T1_02,3,73,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:51:00,87,36.7,T1_02,3,73,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:51:08,87,36.7,T1_02,1,58,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:51:09,87,36.6,T1_02,1,55,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:51:14,87,36.7,T1_02,2,93,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:51:16,87,36.7,T1_02,2,92,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:51:18,87,36.7,T1_02,2,95,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:51:21,87,36.7,T1_02,3,71,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:51:23,87,36.6,T1_02,3,72,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:51:39,87,36.6,T1_02,2,91,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:51:41,87,36.6,T1_02,2,88,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:51:44,87,36.7,T1_02,3,72,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:51:45,87,36.6,T1_02,3,71,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:51:47,87,36.6,T1_02,3,69,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:52:02,87,36.6,T1_02,2,88,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:52:03,87,36.7,T1_02,2,90,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:52:05,87,36.6,T1_02,2,86,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:52:08,87,36.6,T1_02,3,66,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:52:10,87,36.6,T1_02,3,68,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:52:26,87,36.6,T1_02,2,85,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:52:28,87,36.6,T1_02,2,87,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:52:31,87,36.6,T1_02,3,66,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:52:33,87,36.5,T1_02,3,57,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:52:35,87,36.6,T1_02,3,63,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:52:49,87,36.6,T1_02,2,81,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:52:51,87,36.6,T1_02,2,78,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:52:53,87,36.6,T1_02,2,78,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:52:56,87,36.6,T1_02,3,60,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:52:58,87,36.6,T1_02,3,58,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:52:59,87,36.5,T1_02,3,55,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:53:14,87,36.6,T1_02,2,75,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:53:16,87,36.6,T1_02,2,75,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:53:17,87,36.6,T1_02,2,76,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:53:21,87,36.5,T1_02,3,56,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,174
4/21/2019,18:53:35,87,36.9,T1_02,1,56,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,49
4/21/2019,18:53:39,87,36.6,T1_02,2,75,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:53:40,87,36.6,T1_02,2,74,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:54:02,87,36.5,T1_02,2,70,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:54:03,87,36.5,T1_02,2,70,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:54:05,87,36.5,T1_02,2,66,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:54:26,87,36.4,T1_02,2,62,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:54:28,87,36.4,T1_02,2,62,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:54:49,87,36.3,T1_02,2,60,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:54:51,87,36.3,T1_02,2,61,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:54:53,87,36.3,T1_02,2,63,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:55:14,87,36.3,T1_02,2,60,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:55:16,87,36.3,T1_02,2,57,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:55:18,87,36.3,T1_02,2,59,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:55:37,87,36.3,T1_02,2,57,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:55:39,87,36.3,T1_02,2,58,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,18:55:41,87,36.3,T1_02,2,58,M5_02_01,41.97391827,-93.64834222,4647083.67,446283.796,113
4/21/2019,17:43:31,87,35.9,T2_02,3,65,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:43:32,87,35.9,T2_02,3,60,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:43:36,87,35.9,T2_02,4,59,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,17:43:37,87,35.9,T2_02,4,63,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,17:43:41,87,35.9,T2_02,1,67,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:43:42,87,35.9,T2_02,1,66,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:43:44,87,35.9,T2_02,1,67,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:43:47,87,35.9,T2_02,2,82,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:43:49,87,35.9,T2_02,2,84,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:43:52,87,35.9,T2_02,3,67,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:43:54,87,35.9,T2_02,3,68,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:43:56,87,35.9,T2_02,3,70,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:43:59,87,35.9,T2_02,4,59,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,17:44:01,87,35.8,T2_02,4,55,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,17:44:06,87,35.8,T2_02,1,62,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:44:08,87,35.9,T2_02,1,66,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:44:11,87,35.8,T2_02,2,84,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:44:13,87,35.8,T2_02,2,85,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:44:14,87,35.8,T2_02,2,85,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:44:18,87,35.8,T2_02,3,70,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:44:19,87,35.8,T2_02,3,71,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:44:29,87,35.8,T2_02,1,71,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:44:31,87,35.8,T2_02,1,69,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:44:34,87,35.8,T2_02,2,82,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:44:36,87,35.8,T2_02,2,83,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:44:38,87,35.8,T2_02,2,84,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:44:41,87,35.8,T2_02,3,73,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:44:43,87,35.8,T2_02,3,73,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:44:44,87,35.8,T2_02,3,75,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:44:53,87,35.8,T2_02,1,68,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:44:54,87,35.8,T2_02,1,68,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
