"Date","Time","Channel","BPM","Antenna","Power","Tower","Gain","L_ID","L_Lat","L_Long","T_Lat","T_Long","T_N","T_E","CalcAzimuth","EstAntAz","L_N","L_E"
"7/7/2018","12:51:13",7,37.4,3,59,"T4",65,"L0",42.1556,-91.64228,42.15446,-91.64364,4667816.469,612059.564,41.4889459205813,77,4667944.996,612170.028
"7/7/2018","12:51:14",7,37.4,3,59,"T4",65,"L0",42.1556,-91.64228,42.15446,-91.64364,4667816.469,612059.564,41.4889459205813,77,4667944.996,612170.028
"7/7/2018","12:51:16",7,37.4,3,59,"T4",65,"L0",42.1556,-91.64228,42.15446,-91.64364,4667816.469,612059.564,41.4889459205813,77,4667944.996,612170.028
"7/7/2018","12:51:37",7,37.4,3,58,"T4",65,"L0",42.1556,-91.64228,42.15446,-91.64364,4667816.469,612059.564,41.4889459205813,77,4667944.996,612170.028
"7/7/2018","12:51:39",7,37.4,3,59,"T4",65,"L0",42.1556,-91.64228,42.15446,-91.64364,4667816.469,612059.564,41.4889459205813,77,4667944.996,612170.028
"7/7/2018","12:51:40",7,37.4,3,60,"T4",65,"L0",42.1556,-91.64228,42.15446,-91.64364,4667816.469,612059.564,41.4889459205813,77,4667944.996,612170.028
"7/7/2018","13:04:03",7,37.8,3,65,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,77,4667946.728,612182.975
"7/7/2018","13:04:06",7,37.9,4,59,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,130,4667946.728,612182.975
"7/7/2018","13:04:08",7,37.8,4,61,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,130,4667946.728,612182.975
"7/7/2018","13:04:10",7,37.8,4,60,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,130,4667946.728,612182.975
"7/7/2018","13:04:19",7,37.8,2,67,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,11,4667946.728,612182.975
"7/7/2018","13:04:21",7,37.8,2,68,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,11,4667946.728,612182.975
"7/7/2018","13:04:22",7,37.8,2,67,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,11,4667946.728,612182.975
"7/7/2018","13:04:25",7,37.8,3,72,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,77,4667946.728,612182.975
"7/7/2018","13:04:27",7,37.8,3,71,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,77,4667946.728,612182.975
"7/7/2018","13:04:30",7,37.8,4,62,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,130,4667946.728,612182.975
"7/7/2018","13:04:32",7,37.8,4,61,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,130,4667946.728,612182.975
"7/7/2018","13:04:33",7,37.8,4,61,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,130,4667946.728,612182.975
"7/7/2018","13:04:43",7,37.7,2,69,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,11,4667946.728,612182.975
"7/7/2018","13:04:45",7,37.7,2,67,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,11,4667946.728,612182.975
"7/7/2018","13:04:46",7,37.7,2,67,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,11,4667946.728,612182.975
"7/7/2018","13:04:49",7,37.7,3,71,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,77,4667946.728,612182.975
"7/7/2018","13:04:51",7,37.7,3,70,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,77,4667946.728,612182.975
"7/7/2018","13:04:54",7,37.7,4,59,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,130,4667946.728,612182.975
"7/7/2018","13:04:56",7,37.7,4,61,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,130,4667946.728,612182.975
"7/7/2018","13:04:57",7,37.7,4,59,"T4",65,"L1-1",42.15562,-91.64212,42.15446,-91.64364,4667816.469,612059.564,44.1683278951917,130,4667946.728,612182.975
"7/7/2018","13:08:03",7,38,3,59,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,77,4667938.654,612190.8
"7/7/2018","13:08:06",7,38,4,56,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,130,4667938.654,612190.8
"7/7/2018","13:08:08",7,38,4,57,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,130,4667938.654,612190.8
"7/7/2018","13:08:09",7,38,4,58,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,130,4667938.654,612190.8
"7/7/2018","13:08:19",7,37.9,2,64,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,11,4667938.654,612190.8
"7/7/2018","13:08:21",7,37.9,2,61,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,11,4667938.654,612190.8
"7/7/2018","13:08:22",7,37.9,2,64,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,11,4667938.654,612190.8
"7/7/2018","13:08:25",7,37.9,3,68,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,77,4667938.654,612190.8
"7/7/2018","13:08:27",7,37.9,3,67,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,77,4667938.654,612190.8
"7/7/2018","13:08:30",7,37.8,4,60,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,130,4667938.654,612190.8
"7/7/2018","13:08:32",7,37.8,4,61,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,130,4667938.654,612190.8
"7/7/2018","13:08:33",7,37.8,4,60,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,130,4667938.654,612190.8
"7/7/2018","13:08:43",7,37.8,2,64,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,11,4667938.654,612190.8
"7/7/2018","13:08:44",7,37.8,2,65,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,11,4667938.654,612190.8
"7/7/2018","13:08:46",7,37.8,2,62,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,11,4667938.654,612190.8
"7/7/2018","13:08:49",7,37.8,3,67,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,77,4667938.654,612190.8
"7/7/2018","13:08:51",7,37.8,3,69,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,77,4667938.654,612190.8
"7/7/2018","13:08:52",7,37.8,3,67,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,77,4667938.654,612190.8
"7/7/2018","13:08:55",7,37.8,4,60,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,130,4667938.654,612190.8
"7/7/2018","13:08:57",7,37.8,4,62,"T4",65,"L2-1",42.15554,-91.64203,42.15446,-91.64364,4667816.469,612059.564,47.8585264912773,130,4667938.654,612190.8
"7/7/2018","13:12:04",7,37.8,3,71,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,77,4667928.837,612185.186
"7/7/2018","13:12:07",7,37.8,4,65,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,130,4667928.837,612185.186
"7/7/2018","13:12:08",7,37.8,4,65,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,130,4667928.837,612185.186
"7/7/2018","13:12:10",7,37.8,4,66,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,130,4667928.837,612185.186
"7/7/2018","13:12:18",7,37.7,2,65,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,11,4667928.837,612185.186
"7/7/2018","13:12:19",7,37.7,2,65,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,11,4667928.837,612185.186
"7/7/2018","13:12:21",7,37.7,2,66,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,11,4667928.837,612185.186
"7/7/2018","13:12:24",7,37.7,3,68,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,77,4667928.837,612185.186
"7/7/2018","13:12:26",7,37.7,3,68,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,77,4667928.837,612185.186
"7/7/2018","13:12:27",7,37.7,3,68,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,77,4667928.837,612185.186
"7/7/2018","13:12:31",7,37.6,4,65,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,130,4667928.837,612185.186
"7/7/2018","13:12:32",7,37.6,4,66,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,130,4667928.837,612185.186
"7/7/2018","13:12:34",7,37.6,4,66,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,130,4667928.837,612185.186
"7/7/2018","13:12:43",7,37.6,2,62,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,11,4667928.837,612185.186
"7/7/2018","13:12:45",7,37.6,2,63,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,11,4667928.837,612185.186
"7/7/2018","13:12:48",7,37.6,3,68,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,77,4667928.837,612185.186
"7/7/2018","13:12:50",7,37.5,3,67,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,77,4667928.837,612185.186
"7/7/2018","13:12:51",7,37.6,3,66,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,77,4667928.837,612185.186
"7/7/2018","13:12:55",7,37.6,4,64,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,130,4667928.837,612185.186
"7/7/2018","13:12:56",7,37.5,4,63,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,130,4667928.837,612185.186
"7/7/2018","13:12:58",7,37.5,4,64,"T4",65,"L3-1",42.15546,-91.6421,42.15446,-91.64364,4667816.469,612059.564,48.783595890034,130,4667928.837,612185.186
"7/7/2018","13:19:31",7,38,2,68,"T4",65,"L5-1",42.15556,-91.64237,42.15446,-91.64364,4667816.469,612059.564,40.559834897457,11,4667939.641,612162.413
"7/7/2018","13:19:32",7,38,2,68,"T4",65,"L5-1",42.15556,-91.64237,42.15446,-91.64364,4667816.469,612059.564,40.559834897457,11,4667939.641,612162.413
"7/7/2018","13:19:34",7,38,2,67,"T4",65,"L5-1",42.15556,-91.64237,42.15446,-91.64364,4667816.469,612059.564,40.559834897457,11,4667939.641,612162.413
"7/7/2018","13:19:37",7,38,3,71,"T4",65,"L5-1",42.15556,-91.64237,42.15446,-91.64364,4667816.469,612059.564,40.559834897457,77,4667939.641,612162.413
"7/7/2018","13:19:39",7,38,3,71,"T4",65,"L5-1",42.15556,-91.64237,42.15446,-91.64364,4667816.469,612059.564,40.559834897457,77,4667939.641,612162.413
"7/7/2018","13:19:54",7,37.9,2,68,"T4",65,"L5-1",42.15556,-91.64237,42.15446,-91.64364,4667816.469,612059.564,40.559834897457,11,4667939.641,612162.413
"7/7/2018","13:19:56",7,37.9,2,68,"T4",65,"L5-1",42.15556,-91.64237,42.15446,-91.64364,4667816.469,612059.564,40.559834897457,11,4667939.641,612162.413
"7/7/2018","13:19:58",7,37.9,2,68,"T4",65,"L5-1",42.15556,-91.64237,42.15446,-91.64364,4667816.469,612059.564,40.559834897457,11,4667939.641,612162.413
"7/7/2018","13:20:01",7,37.9,3,71,"T4",65,"L5-2",42.15556,-91.64237,42.15446,-91.64364,4667816.469,612059.564,40.559834897457,77,4667939.641,612162.413
"7/7/2018","13:23:07",7,37.5,2,72,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,11,4667944.857,612151.517
"7/7/2018","13:23:08",7,37.5,2,71,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,11,4667944.857,612151.517
"7/7/2018","13:23:10",7,37.5,2,71,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,11,4667944.857,612151.517
"7/7/2018","13:23:13",7,37.5,3,76,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,77,4667944.857,612151.517
"7/7/2018","13:23:15",7,37.5,3,77,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,77,4667944.857,612151.517
"7/7/2018","13:23:18",7,37.4,4,60,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,130,4667944.857,612151.517
"7/7/2018","13:23:19",7,37.4,4,59,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,130,4667944.857,612151.517
"7/7/2018","13:23:21",7,37.4,4,59,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,130,4667944.857,612151.517
"7/7/2018","13:23:31",7,37.4,2,73,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,11,4667944.857,612151.517
"7/7/2018","13:23:32",7,37.4,2,72,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,11,4667944.857,612151.517
"7/7/2018","13:23:34",7,37.3,2,73,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,11,4667944.857,612151.517
"7/7/2018","13:23:37",7,37.3,3,76,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,77,4667944.857,612151.517
"7/7/2018","13:23:39",7,37.3,3,77,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,77,4667944.857,612151.517
"7/7/2018","13:23:42",7,37.3,4,59,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,130,4667944.857,612151.517
"7/7/2018","13:23:44",7,37.3,4,59,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,130,4667944.857,612151.517
"7/7/2018","13:23:45",7,37.3,4,61,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,130,4667944.857,612151.517
"7/7/2018","13:23:55",7,37.3,2,72,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,11,4667944.857,612151.517
"7/7/2018","13:23:56",7,37.3,2,72,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,11,4667944.857,612151.517
"7/7/2018","13:23:58",7,37.3,2,71,"T4",65,"L6-1",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,11,4667944.857,612151.517
"7/7/2018","13:24:01",7,37.3,3,76,"T4",65,"L6-2",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,77,4667944.857,612151.517
"7/7/2018","13:24:03",7,37.2,3,77,"T4",65,"L6-2",42.1556,-91.6425,42.15446,-91.64364,4667816.469,612059.564,36.5503255698379,77,4667944.857,612151.517
"7/7/2018","13:27:06",7,37.9,2,65,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,11,4667953.014,612162.935
"7/7/2018","13:27:08",7,37.9,2,65,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,11,4667953.014,612162.935
"7/7/2018","13:27:09",7,37.9,2,65,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,11,4667953.014,612162.935
"7/7/2018","13:27:12",7,37.8,3,71,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,77,4667953.014,612162.935
"7/7/2018","13:27:14",7,37.8,3,70,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,77,4667953.014,612162.935
"7/7/2018","13:27:16",7,37.8,3,70,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,77,4667953.014,612162.935
"7/7/2018","13:27:30",7,37.7,2,65,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,11,4667953.014,612162.935
"7/7/2018","13:27:31",7,37.6,2,65,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,11,4667953.014,612162.935
"7/7/2018","13:27:33",7,37.6,2,66,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,11,4667953.014,612162.935
"7/7/2018","13:27:36",7,37.6,3,69,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,77,4667953.014,612162.935
"7/7/2018","13:27:38",7,37.6,3,70,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,77,4667953.014,612162.935
"7/7/2018","13:27:39",7,37.6,3,69,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,77,4667953.014,612162.935
"7/7/2018","13:27:54",7,37.5,2,65,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,11,4667953.014,612162.935
"7/7/2018","13:27:55",7,37.5,2,64,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,11,4667953.014,612162.935
"7/7/2018","13:27:57",7,37.5,2,64,"T4",65,"L7-1",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,11,4667953.014,612162.935
"7/7/2018","13:28:00",7,37.5,3,69,"T4",65,"L7-2",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,77,4667953.014,612162.935
"7/7/2018","13:28:02",7,37.5,3,69,"T4",65,"L7-2",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,77,4667953.014,612162.935
"7/7/2018","13:28:03",7,37.5,3,61,"T4",65,"L7-2",42.15568,-91.64236,42.15446,-91.64364,4667816.469,612059.564,37.8749912808792,77,4667953.014,612162.935
"7/7/2018","13:31:06",7,37.9,2,67,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,11,4667958.708,612177.216
"7/7/2018","13:31:08",7,37.9,2,69,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,11,4667958.708,612177.216
"7/7/2018","13:31:09",7,37.9,2,69,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,11,4667958.708,612177.216
"7/7/2018","13:31:13",7,37.9,3,71,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,77,4667958.708,612177.216
"7/7/2018","13:31:14",7,37.9,3,71,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,77,4667958.708,612177.216
"7/7/2018","13:31:16",7,37.9,3,70,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,77,4667958.708,612177.216
"7/7/2018","13:31:19",7,37.9,4,57,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,130,4667958.708,612177.216
"7/7/2018","13:31:30",7,37.8,2,66,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,11,4667958.708,612177.216
"7/7/2018","13:31:32",7,37.8,2,66,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,11,4667958.708,612177.216
"7/7/2018","13:31:33",7,37.8,2,65,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,11,4667958.708,612177.216
"7/7/2018","13:31:36",7,37.7,3,70,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,77,4667958.708,612177.216
"7/7/2018","13:31:38",7,37.7,3,68,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,77,4667958.708,612177.216
"7/7/2018","13:31:40",7,37.7,3,69,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,77,4667958.708,612177.216
"7/7/2018","13:31:54",7,37.6,2,66,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,11,4667958.708,612177.216
"7/7/2018","13:31:55",7,37.6,2,66,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,11,4667958.708,612177.216
"7/7/2018","13:31:57",7,37.6,2,66,"T4",65,"L8-1",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,11,4667958.708,612177.216
"7/7/2018","13:32:00",7,37.6,3,69,"T4",65,"L8-2",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,77,4667958.708,612177.216
"7/7/2018","13:32:02",7,37.6,3,69,"T4",65,"L8-2",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,77,4667958.708,612177.216
"7/7/2018","13:32:03",7,37.6,3,68,"T4",65,"L8-2",42.15573,-91.64219,42.15446,-91.64364,4667816.469,612059.564,40.244134230596,77,4667958.708,612177.216
"7/7/2018","13:34:24",7,37.8,3,61,"T4",65,"L9-1",42.15568,-91.64215,42.15446,-91.64364,4667816.469,612059.564,42.1570722497035,77,4667953.899,612180.318
"7/7/2018","13:34:25",7,37.8,3,60,"T4",65,"L9-1",42.15568,-91.64215,42.15446,-91.64364,4667816.469,612059.564,42.1570722497035,77,4667953.899,612180.318
"7/7/2018","13:34:27",7,37.7,3,58,"T4",65,"L9-1",42.15568,-91.64215,42.15446,-91.64364,4667816.469,612059.564,42.1570722497035,77,4667953.899,612180.318
"7/7/2018","13:34:48",7,37.5,3,57,"T4",65,"L9-1",42.15568,-91.64215,42.15446,-91.64364,4667816.469,612059.564,42.1570722497035,77,4667953.899,612180.318
"7/7/2018","13:34:49",7,37.6,3,57,"T4",65,"L9-1",42.15568,-91.64215,42.15446,-91.64364,4667816.469,612059.564,42.1570722497035,77,4667953.899,612180.318
"7/7/2018","13:34:51",7,37.6,3,58,"T4",65,"L9-1",42.15568,-91.64215,42.15446,-91.64364,4667816.469,612059.564,42.1570722497035,77,4667953.899,612180.318
"7/7/2018","13:40:07",7,37.6,4,68,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,130,4667929.15,612221.886
"7/7/2018","13:40:08",7,37.6,4,67,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,130,4667929.15,612221.886
"7/7/2018","13:40:10",7,37.6,4,67,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,130,4667929.15,612221.886
"7/7/2018","13:40:18",7,37.6,2,59,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,11,4667929.15,612221.886
"7/7/2018","13:40:19",7,37.6,2,58,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,11,4667929.15,612221.886
"7/7/2018","13:40:21",7,37.6,2,61,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,11,4667929.15,612221.886
"7/7/2018","13:40:24",7,37.6,3,60,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,77,4667929.15,612221.886
"7/7/2018","13:40:26",7,37.6,3,61,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,77,4667929.15,612221.886
"7/7/2018","13:40:27",7,37.6,3,61,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,77,4667929.15,612221.886
"7/7/2018","13:40:30",7,37.6,4,66,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,130,4667929.15,612221.886
"7/7/2018","13:40:32",7,37.6,4,66,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,130,4667929.15,612221.886
"7/7/2018","13:40:34",7,37.6,4,66,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,130,4667929.15,612221.886
"7/7/2018","13:40:42",7,37.6,2,58,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,11,4667929.15,612221.886
"7/7/2018","13:40:43",7,37.6,2,60,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,11,4667929.15,612221.886
"7/7/2018","13:40:45",7,37.5,2,59,"T4",65,"L10-1",42.15545,-91.64165,42.15446,-91.64364,4667816.469,612059.564,56.1348776340682,11,4667929.15,612221.886
